Project,DIN_Ebene1,DIN_Ebene1_Beschreibung,DIN_Ebene2,DIN_Ebene2_Beschreibung,DIN_Ebene3,DIN_E3_Beschreibung,prav. Personalkosten,prav. Materialkosten,korr. Personalkosten,korr. Materialkosten,Gesamtkosten
S-Bahn Köln,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD19,CD19 -- Apparateraum nur Verkleidung (Rückwand FST),5542.324526,3785.871429,3285.402858,3416.819321,16030.41813
S-Bahn Köln,C,C -- Fahrzeugausbau,CE,CE -- Trennwände,CE01,CE01 -- Glastrennwände,5021.673014,3893.965176,4324.76672,3110.440709,16350.84562
S-Bahn Köln,C,C -- Fahrzeugausbau,CE,CE -- Trennwände,CE02,CE02 -- Fahrerraumtrennwand inkl. Tür (Maschinenraumtrennwand),5325.024465,4001.390944,3227.47466,3606.208218,16160.09829
S-Bahn Köln,C,C -- Fahrzeugausbau,CE,CE -- Trennwände,CE03,CE03 -- Trennwände Apparateraum / HF,3564.66858,5206.434089,2702.995383,3684.504713,15158.60277
S-Bahn Köln,C,C -- Fahrzeugausbau,CF,CF -- Außenanbauten,CF01,CF01 -- Dachdeckel,4674.557309,4382.226492,3484.400321,3109.710046,15650.89417
S-Bahn Köln,C,C -- Fahrzeugausbau,CF,CF -- Außenanbauten,CF02,CF02 -- Dachblenden,4943.832033,5237.566862,3790.460801,3224.612482,17196.47218
S-Bahn Köln,C,C -- Fahrzeugausbau,CF,CF -- Außenanbauten,CF03,CF03 -- Außenklappen,4417.439268,5253.766099,3447.484559,2770.860769,15889.5507
S-Bahn Köln,C,C -- Fahrzeugausbau,CF,CF -- Außenanbauten,CF04,CF04 -- Frontschürzen / Frontspoiler,4219.89974,5385.331889,3216.165742,2888.009905,15709.40728
S-Bahn Köln,C,C -- Fahrzeugausbau,CF,CF -- Außenanbauten,CF05,CF05 -- Bahnräumer (inkl. Strebe und Konsole),4690.005236,3997.525329,3938.408407,3021.656564,15647.59554
S-Bahn Köln,C,C -- Fahrzeugausbau,CF,CF -- Außenanbauten,CF06,CF06 -- Übertritt Front,5528.374191,4524.102722,2701.734041,3838.354951,16592.56591
S-Bahn Köln,C,C -- Fahrzeugausbau,CF,CF -- Außenanbauten,CF07,CF07 -- Ballastgewicht,4782.96799,4800.422127,4003.719028,3212.549377,16799.65852
S-Bahn Köln,C,C -- Fahrzeugausbau,CF,CF -- Außenanbauten,CF08,CF08 -- Seitenborde,4639.416441,4174.01439,3633.258593,3085.454664,15532.14409
S-Bahn Köln,C,C -- Fahrzeugausbau,CF,CF -- Außenanbauten,CF09,CF09 -- Seitenschürzen,3952.387027,5655.208792,3050.648375,3368.912333,16027.15653
S-Bahn Köln,C,C -- Fahrzeugausbau,CG,CG -- Fahrzeuglackierung,CG01,CG01 -- Fahrzeuglackierung,4112.577564,4438.165588,3017.835033,4058.480739,15627.05892
S-Bahn Köln,C,C -- Fahrzeugausbau,CH,CH -- Isolierung,CH01,CH01 -- Isolierung,4753.307317,4205.50381,2910.169082,4143.574687,16012.5549
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DA,DA -- Fahrzeuginneneinrichtung,DA01,DA01 -- Fahrzeuginneneinrichtung,3802.257227,5230.267559,3010.394044,4135.517341,16178.43617
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DA,DA -- Fahrzeuginneneinrichtung,DA02,DA02 -- Dachentwässerung,5282.189382,3540.384884,2776.27689,3423.282108,15022.13326
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DB,"DB -- Haltestangen, Griffe (Innenbereich)",DB01,"DB01 -- Haltestangen, Griffe (Innenbereich) - Rohre",5599.070997,4287.2777,3684.915176,2470.797648,16042.06152
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DB,"DB -- Haltestangen, Griffe (Innenbereich)",DB02,"DB02 -- Haltestangen, Griffe (Innenbereich) - Gussteile",5908.691623,4019.079935,3574.671177,2832.720377,16335.16311
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DC,"DC -- Sitze, Liegen, Tische",DC01,DC01 -- Sitze FGR,4936.468236,4538.648295,3480.759878,3550.651919,16506.52833
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DC,"DC -- Sitze, Liegen, Tische",DC02,DC02 -- Fahrgastsitze fest (gegebenenfalls inkl. Cantilever),5459.140953,4662.82409,3626.520231,2775.563602,16524.04888
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DC,"DC -- Sitze, Liegen, Tische",DC03,DC03 -- Sitzlounge inkl. Sitzkiste,5686.604163,4502.939763,3978.878126,2843.374631,17011.79668
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DC,"DC -- Sitze, Liegen, Tische",DC04,DC04 -- Fahrersitz incl. Podest,4735.739898,4784.773739,3729.239324,2789.210754,16038.96371
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DC,"DC -- Sitze, Liegen, Tische",DC05,DC05 -- Fahrlehrersitz / Beimannsitz,3982.669465,5206.855357,3100.653269,3357.434135,15647.61223
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DC,"DC -- Sitze, Liegen, Tische",DC06,DC06 -- Tische,4247.176096,5255.420101,3387.308959,3935.284015,16825.18917
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DC,"DC -- Sitze, Liegen, Tische",DC07,DC07 -- Fahrgastklappsitze,4172.299454,4468.746877,3245.626351,3620.018083,15506.69076
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DC,"DC -- Sitze, Liegen, Tische",DC08,DC08 -- Sitzkisten,4951.631139,4154.931034,3634.031789,3295.368604,16035.96257
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DD,DD -- Sanitäreinrichtungen,DD01,DD01 -- WC-Zelle,5455.489799,4202.997608,2879.936577,3799.81432,16338.2383
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DD,DD -- Sanitäreinrichtungen,DD02,DD02 -- WC-Leitungen,3961.359296,5721.209717,3491.735496,2646.132497,15820.43701
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DD,DD -- Sanitäreinrichtungen,DD03,DD03 -- Universal-WC mit Tank,5878.00139,4265.605829,3041.710251,3554.046114,16739.36358
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DD,DD -- Sanitäreinrichtungen,DD04,DD04 -- Standard-WC mit Tank,3738.162086,4813.731669,3815.81301,3338.496931,15706.2037
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DE,DE -- Gepäckablagen,DE01,DE01 -- Gepäckablagen,4282.757448,4711.184397,3175.760189,3285.545505,15455.24754
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DE,DE -- Gepäckablagen,DE02,DE02 -- Gepäckregale,6228.448736,4162.393459,2730.119469,4038.818904,17159.78057
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DF,DF -- Zusätzliche Einrichtungen,DF01,"DF01 -- Ausrüstung Fahrgastraum (Feuerlöscher, Werkzeug,€¦)",4139.238444,4409.728781,3218.452745,3190.285139,14957.70511
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DF,DF -- Zusätzliche Einrichtungen,DF02,DF02 -- Seitenwandtisch,4400.334763,5772.426594,2731.995854,3822.225709,16726.98292
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DF,DF -- Zusätzliche Einrichtungen,DF03,DF03 -- Abfallbehälter incl. Anbauteile,4309.577607,4259.848845,3725.430855,2537.903303,14832.76061
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,DF,DF -- Zusätzliche Einrichtungen,DF04,DF04 -- Sonderausbauten Innenbereich,3725.359559,5170.235807,2952.614919,3485.928039,15334.13832
S-Bahn Köln,E,E -- Fahrwerk,EA,EA -- Fahrwerk,EA01,EA01 -- Fahrwerk,4264.56748,4985.425749,3291.994536,3259.498822,15801.48659
S-Bahn Köln,E,E -- Fahrwerk,EA,EA -- Fahrwerk,EA02,EA02 -- Messgeräte (SIFA - T D),4284.268005,4669.766229,3079.573838,4002.411269,16036.01934
S-Bahn Köln,E,E -- Fahrwerk,EA,EA -- Fahrwerk,EA03,EA03 -- Lauffahrwerk / Laufdrehgestell,4213.313079,4956.757047,3136.823197,3755.821301,16062.71462
S-Bahn Köln,E,E -- Fahrwerk,EA,EA -- Fahrwerk,EA04,EA04 -- Triebfahrwerk / Motordrehgestell (inkl. Fahrmotor und Getriebe),5889.818808,4067.584746,2453.106068,3678.61812,16089.12774
S-Bahn Köln,E,E -- Fahrwerk,EB,EB -- tragende Strukturen,EB01,EB01 -- Fahrwerk-/ Drehgestellrahmen,5105.543617,3707.685392,3650.682089,3400.059879,15863.97098
S-Bahn Köln,E,E -- Fahrwerk,EB,EB -- tragende Strukturen,EB02,EB02 -- Wiege / Traverse,4686.819811,4917.565611,3175.153366,4019.433964,16798.97275
S-Bahn Köln,E,E -- Fahrwerk,EC,EC -- Radsystem,EC01,EC01 -- Radsystem,4184.05612,4795.20933,2663.258611,3700.060466,15342.58453
S-Bahn Köln,E,E -- Fahrwerk,EC,EC -- Radsystem,EC02,EC02 -- Radsatzlager inkl. Gehäuse,4322.063295,4694.361202,4045.185874,2710.723004,15772.33338
S-Bahn Köln,E,E -- Fahrwerk,EC,EC -- Radsystem,EC03,EC03 -- Messradsatz,4427.532077,4736.286784,3876.363295,3253.672249,16293.8544
S-Bahn Köln,E,E -- Fahrwerk,ED,"ED -- Federung, Dämpfung, Ausgleich",ED01,ED01 -- Zusatzluftvolumen,5297.556863,3557.322563,3995.826901,2923.612245,15774.31857
S-Bahn Köln,E,E -- Fahrwerk,ED,"ED -- Federung, Dämpfung, Ausgleich",ED02,ED02 -- Federn,4145.994765,4702.62187,4190.343301,2911.947693,15950.90763
S-Bahn Köln,E,E -- Fahrwerk,ED,"ED -- Federung, Dämpfung, Ausgleich",ED03,ED03 -- Dämpfer,4867.226339,3773.08352,3021.454699,4223.6674,15885.43196
S-Bahn Köln,E,E -- Fahrwerk,ED,"ED -- Federung, Dämpfung, Ausgleich",ED04,ED04 -- Primärfedersystem,4175.479094,5790.371422,2902.758177,3321.330684,16189.93938
S-Bahn Köln,E,E -- Fahrwerk,ED,"ED -- Federung, Dämpfung, Ausgleich",ED05,ED05 -- Primärfeder (Aluminiumtöpfe),4872.824059,4789.700607,2678.74377,3784.435559,16125.704
S-Bahn Köln,E,E -- Fahrwerk,ED,"ED -- Federung, Dämpfung, Ausgleich",ED06,ED06 -- Sekundärfedersystem,3944.190609,4952.721908,3459.924022,3444.239065,15801.0756
S-Bahn Köln,E,E -- Fahrwerk,ED,"ED -- Federung, Dämpfung, Ausgleich",ED07,ED07 -- Wankstütze,5319.965453,3798.382267,3091.109382,3039.09455,15248.55165
S-Bahn Köln,E,E -- Fahrwerk,EE,EE -- Lenkungssysteme (aktiv),EE01,EE01 -- Lenkungssysteme (aktiv),4113.108234,6083.800832,3132.035738,4049.229968,17378.17477
S-Bahn Köln,E,E -- Fahrwerk,EF,EF -- Anlenkungssysteme (passiv),EF01,EF01 -- Mitnehmerzapfen,4606.907555,5345.370978,3290.899236,3216.498999,16459.67677
S-Bahn Köln,E,E -- Fahrwerk,EF,EF -- Anlenkungssysteme (passiv),EF02,EF02 -- Anlenkung,4558.783634,4529.191495,2952.804568,3600.759581,15641.53928
S-Bahn Köln,E,E -- Fahrwerk,EF,EF -- Anlenkungssysteme (passiv),EF03,EF03 -- Mitnehmerzapfen (Sphärogussteil) ,3838.032482,4992.693993,4037.891639,2791.004475,15659.62259
S-Bahn Köln,E,E -- Fahrwerk,EF,EF -- Anlenkungssysteme (passiv),EF04,EF04 -- Mitnehmerzapfen (Alu-Schmiedeteil),5084.613448,4940.857105,2796.230965,3518.850018,16340.55154
S-Bahn Köln,E,E -- Fahrwerk,EF,EF -- Anlenkungssysteme (passiv),EF05,EF05 -- Lemniskate,4419.073642,5559.824896,4096.540105,3115.009893,17190.44854
S-Bahn Köln,E,E -- Fahrwerk,EG,EG -- Schutzanbauteile,EG01,EG01 -- Schutzanbauteile,5068.131841,3954.699355,2975.115793,4160.465967,16158.41296
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FA,"FA -- Energieanlage, Antriebsanlage",FA01,FA01 -- Stromrichter (mit / ohne integriertem Bordnetzumrichter),4118.596142,4525.483381,3208.314203,2958.213962,14810.60769
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB01,FB01 -- Stromabnehmer,5312.877021,4834.7923,3626.225126,3162.056545,16935.95099
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB02,FB02 -- Hauptschalter AC,4713.542443,4789.22485,3255.551039,4000.941235,16759.25957
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB03,FB03 -- Haupttransformator,5579.038775,4338.730788,3240.06754,3503.795702,16661.6328
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB04,FB04 -- Bodeneinsätze (Spritzguss),5122.640557,4933.39987,4125.149767,3098.423545,17279.61374
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB05,FB05 -- Trennschalter Antrieb,5429.415728,4336.05027,3167.252071,3714.032397,16646.75047
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB06,FB06 -- Hochspannungswandler,4884.057259,4566.519148,3590.245754,2606.017128,15646.83929
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB07,FB07 -- Überspannungsableiter,4193.500876,5098.105055,3445.656717,3400.517291,16137.77994
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB08,FB08 -- Energiezähler incl. Eichung,4768.373711,5492.829594,3322.891606,2975.96342,16560.05833
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB09,FB09 -- (Hoch)Stromwandler - Messstromwandler,5176.691827,4911.743533,2656.883492,3788.627714,16533.94657
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB10,FB10 -- Brems- und Entladewiderstände,3556.269076,5217.753711,2545.947315,3572.970995,14892.9411
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB11,FB11 -- Schnellschalter / Hauptschalter DC,3848.09615,4769.332952,3386.329845,3019.234307,15022.99325
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FC,FC -- Energieerzeugung,FC01,FC01 -- Energieerzeugung,5379.0889,3954.074943,3580.933406,3862.20202,16776.29927
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FD,FD -- Energieumsetzung,FD01,FD01 -- Fahrmotoren,5100.717864,4144.857412,3838.52281,2922.048393,16006.14648
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FD,FD -- Energieumsetzung,FD02,FD02 -- Bremswiderstand,5752.144117,4119.633793,3325.884244,2840.432656,16038.09481
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FD,FD -- Energieumsetzung,FD03,FD03 -- Getriebe,4601.726302,4556.287836,2915.994844,3985.036838,16059.04582
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FD,FD -- Energieumsetzung,FD04,FD04 -- Netzdrossel (evtl. integriert in Stromrichter),3577.441515,5048.313472,4375.794096,2971.732367,15973.28145
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FE,FE -- Energieabführung,FE01,FE01 -- Energieabführung,5205.126183,5094.080027,3619.631782,2878.344562,16797.18255
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FF,FF -- Energiespeicherung,FF01,FF01 -- Energiespeicherung,4412.490001,4817.468046,3335.344334,3414.917248,15980.21963
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FF,FF -- Energiespeicherung,FF02,FF02 -- Fahrbatterie / Traktionsbatterie ESS,5007.733894,3864.82581,3574.881002,3754.274524,16201.71523
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FF,FF -- Energiespeicherung,FF03,FF03 -- BTMS (Battery Thermal Management System),5128.993627,4121.119237,2854.802015,3268.057367,15372.97225
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FF,FF -- Energiespeicherung,FF04,FF04 -- Energiemesssystem,3889.332448,5424.504885,3263.977621,2840.390464,15418.20542
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",FF,FF -- Energiespeicherung,FF05,FF05 -- Batteriefilter,5544.673984,4045.393034,4020.183638,2825.799282,16436.04994
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,GA,GA -- Steuerungsanlage für Fahrbetrieb,GA00,GA00 -- Steuerungsanlage für Fahrbetrieb (SW),5030.73091,4799.312433,3203.360232,3128.28935,16161.69293
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,GA,GA -- Steuerungsanlage für Fahrbetrieb,GA01,GA01 -- Leittechnik,3995.14901,4550.593048,3206.243954,2920.984856,14672.97087
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,GA,GA -- Steuerungsanlage für Fahrbetrieb,GA02,GA02 -- Ethernet Wagenbus,5168.138333,3900.551701,3760.348464,3230.83457,16059.87307
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,GA,GA -- Steuerungsanlage für Fahrbetrieb,GA03,GA03 -- Zentraleinheit,4803.811799,4858.765964,2932.2957,3973.76428,16568.63774
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,GB,GB -- Steuerung für Energiezuführung,GB01,GB01 -- Steuerung für Energiezuführung,5417.679617,4446.066156,2934.150274,4281.592054,17079.4881
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,GC,GC -- Steuerung für Fahren und Bremsen,GC01,GC01 -- Steuerung für Fahren und Bremsen,4696.596719,4423.472922,3834.90277,3460.211896,16415.18431
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,GC,GC -- Steuerung für Fahren und Bremsen,GC02,GC02 -- Fahr-/Bremsschalter (FBS),3626.250367,5376.405468,3615.885544,3170.011773,15788.55315
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,GD,GD -- Steuerung für Energieerzeugung,GD01,GD01 -- Steuerung für Energieerzeugung,4975.983151,5061.052792,2856.095819,3663.701691,16556.83345
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,GE,GE -- Systemerfassung,GE01,GE01 -- Systemerfassung,4301.650279,4798.362417,3435.111701,2981.746679,15516.87108
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,GF,GF -- Steuerung für Energiespeicherung,GF01,GF01 -- Steuerung für Energiespeicherung,5406.892389,5021.300145,3433.525228,2719.738212,16581.45597
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HA,HA -- Hilfsbetriebsanlage,HA01,HA01 -- Hilfsbetriebsanlage,4256.274751,4648.797931,3441.218378,3434.263486,15780.55455
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HB,HB -- Umformereinrichtung,HB01,HB01 -- Bordnetzumrichter / Hilfsbetriebeumrichter,4745.095383,5616.022107,3516.239653,3015.478406,16892.83555
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HC,HC -- Batterieeinrichtung,HC01,HC01 -- Batterieladegerät Bordnetz,4325.128905,5671.260938,3427.201442,3124.882351,16548.47364
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HC,HC -- Batterieeinrichtung,HC02,HC02 -- Batterie Bordnetz (inkl. Kiste),4738.713271,4177.237504,3330.933405,3638.170995,15885.05518
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HC,HC -- Batterieeinrichtung,HC03,"HC03 -- Batteriecontainer --> wird gelöscht, auf TB03 umcodieren",4788.813331,4086.385046,2662.859285,3887.861328,15425.91899
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD01,HD01 -- Hilfsbetriebe Trenntrafos,5834.248801,4265.500987,3897.053488,3374.002607,17370.80588
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD02,HD02 -- Steckdosen,5011.445984,4009.670648,3342.480331,3567.621566,15931.21853
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD03,HD03 -- Transformator,4022.615787,5124.794145,3188.021567,3318.018303,15653.4498
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD04,HD04 -- Trenntrafokonsole,3837.577769,5617.766086,2714.987149,3422.258837,15592.58984
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE01,HE01 -- Stromrichter Wasserkühler (& Wasserpumpe),5924.659963,4518.044989,2971.508826,4410.227722,17824.4415
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE02,HE02 -- Ölkühler (& Ölpumpe),5101.577711,3878.257841,3815.355274,3237.138376,16032.3292
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE03,HE03 -- Fahrmotorlüfter,5529.369508,4847.204292,2959.919643,3581.089454,16917.5829
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE04,HE04 -- Transformatorkühler,4961.109423,5230.244099,3529.029311,2826.646468,16547.0293
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE05,HE05 -- Kühlleitung Antriebskühlung,5758.848209,4083.090102,3423.068337,3671.127457,16936.13411
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE06,"HE06 -- Wellschlauch, Metallschlauch, Ringwellschlauch",3661.856184,4945.593409,3570.185702,2684.20656,14861.84186
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE07,HE07 -- Wärmetauscher,5858.753639,4305.12235,3967.686154,3406.406313,17537.96846
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE08,HE08 -- Kühlturm,4018.822077,4957.968523,2971.903676,3174.275891,15122.97017
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,HF,HF -- Notstromerzeugungseinrichtungen,HF01,HF01 -- Notstromerzeugungseinrichtungen,5261.62068,5086.176916,3535.889133,3811.442166,17695.12889
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JA,JA -- Überwachungs- und Sicherheitseinrichtungen,JA00,JA00 -- Überwachungs- und Sicherheitseinrichtungen (SW),5742.236022,3962.450252,3929.225565,3055.059817,16688.97166
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JA,JA -- Überwachungs- und Sicherheitseinrichtungen,JA01,JA01 -- Hardware für Diagnosesystem,4132.773595,5714.888029,3593.502174,3787.379363,17228.54316
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JA,JA -- Überwachungs- und Sicherheitseinrichtungen,JA02,JA02 -- Person Detection Assistant,3829.230455,4827.542487,3051.246372,3284.885972,14992.90529
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JB,JB -- Mess- und Schutzeinrichtungen,JB01,JB01 -- Mess- und Schutzeinrichtungen,5010.675889,3767.882769,2803.304602,4013.356005,15595.21926
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC01,JC01 -- Störstrommonitor,5455.954974,4953.539437,3835.060633,2880.114602,17124.66965
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC02,JC02 -- Messgeräte (Drehzahlgeber),3728.221107,5026.586178,3369.192515,2999.574235,15123.57404
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC03,JC03 -- Brandmeldeanlage / Rauchmeldeanlage,4593.94935,5370.846321,3316.222306,2846.398676,16127.41665
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC04,JC04 -- Redbox / Fahrtenschreiber,4507.857706,4242.723625,4110.331869,3088.249301,15949.1625
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC05,JC05 -- MMI,4092.010297,4725.099036,3841.337826,3354.995945,16013.4431
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC06,JC06 -- Zugsicherungseinrichtung PZB90,3950.146874,5599.77961,3529.277253,3120.884509,16200.08825
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC07,JC07 -- Diagnoserechner (VBOX oder Moxa) ,4241.922875,4937.96829,3212.7264,4017.873494,16410.49106
S-Bahn Köln,J,J -- Überwachungs und Sicherheitseinrichtungen,JD,JD -- Sicherheitseinrichtungen,JD01,JD01 -- Sicherheitseinrichtungen CTSM (Fahrsperre),5784.952669,4584.004292,2965.66934,4253.483053,17588.10935
