Project,DIN_Ebene1,DIN_Ebene1_Beschreibung,DIN_Ebene2,DIN_Ebene2_Beschreibung,DIN_Ebene3,DIN_E3_Beschreibung,prav_Personalkosten,prav_Materialkosten,korr_Personalkosten,korr_Materialkosten,Gesamtkosten
Dt8.16,E,E -- Fahrwerk,EF,EF -- Anlenkungssysteme (passiv),EF04,EF04 -- Mitnehmerzapfen (Alu-Schmiedeteil),3934.783636,4714.645804,3769.051293,2612.390572,15030.87131
Dt8.16,E,E -- Fahrwerk,EF,EF -- Anlenkungssysteme (passiv),EF05,EF05 -- Lemniskate,5299.066034,4488.145592,2670.226473,3811.293153,16268.73125
Dt8.16,E,E -- Fahrwerk,EG,EG -- Schutzanbauteile,EG01,EG01 -- Schutzanbauteile,5413.515013,4911.185252,3005.802054,3354.578584,16685.0809
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FA,"FA -- Energieanlage, Antriebsanlage",FA01,FA01 -- Stromrichter (mit / ohne integriertem Bordnetzumrichter),4186.969157,5414.13158,3206.559722,3940.669114,16748.32957
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB01,FB01 -- Stromabnehmer,4645.517457,4554.992963,3209.61325,4085.945061,16496.06873
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB02,FB02 -- Hauptschalter AC,3926.937735,4950.152113,3400.108487,2880.172187,15157.37052
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB03,FB03 -- Haupttransformator,4186.416583,4865.97863,2650.964864,3675.927177,15379.28725
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB04,FB04 -- Bodeneinsätze (Spritzguss),4584.229157,4665.24026,2649.627882,3939.240047,15838.33735
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB05,FB05 -- Trennschalter Antrieb,5064.81002,4687.26092,3598.113064,3092.766075,16442.95008
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB06,FB06 -- Hochspannungswandler,4296.998412,4591.919307,3391.888773,2789.20711,15070.0136
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB07,FB07 -- Überspannungsableiter,5003.908779,4047.824466,3856.144118,3201.246115,16109.12348
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB08,FB08 -- Energiezähler incl. Eichung,4957.330198,4086.684665,3625.292584,3362.988886,16032.29633
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB09,FB09 -- (Hoch)Stromwandler - Messstromwandler,3909.349371,5515.787495,2585.464666,3666.828315,15677.42985
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB10,FB10 -- Brems- und Entladewiderstände,5230.414757,3623.061536,3826.338666,3629.910148,16309.72511
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FB,FB -- Energiezuführung,FB11,FB11 -- Schnellschalter / Hauptschalter DC,4213.153441,5836.912362,3218.518043,4249.094688,17517.67853
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FC,FC -- Energieerzeugung,FC01,FC01 -- Energieerzeugung,4319.254322,4588.183649,3879.583168,2924.593376,15711.61452
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FD,FD -- Energieumsetzung,FD01,FD01 -- Fahrmotoren,5489.751199,4305.744639,3874.774263,2589.33593,16259.60603
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FD,FD -- Energieumsetzung,FD02,FD02 -- Bremswiderstand,5225.40099,5145.45415,3776.201875,3179.743323,17326.80034
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FD,FD -- Energieumsetzung,FD03,FD03 -- Getriebe,5626.47482,4117.118157,3503.373218,2756.548559,16003.51475
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FD,FD -- Energieumsetzung,FD04,FD04 -- Netzdrossel (evtl. integriert in Stromrichter),3814.191428,5501.54397,2797.36938,3697.399333,15810.50411
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FE,FE -- Energieabführung,FE01,FE01 -- Energieabführung,4082.518142,4656.451624,3276.042458,3083.764364,15098.77659
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FF,FF -- Energiespeicherung,FF01,FF01 -- Energiespeicherung,5060.775344,4400.791002,4060.785908,3082.018863,16604.37112
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FF,FF -- Energiespeicherung,FF02,FF02 -- Fahrbatterie / Traktionsbatterie ESS,5309.421166,4897.504671,3502.549147,3733.943786,17443.41877
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FF,FF -- Energiespeicherung,FF03,FF03 -- BTMS (Battery Thermal Management System),4902.955015,3961.924993,3465.670069,3596.404958,15926.95504
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FF,FF -- Energiespeicherung,FF04,FF04 -- Energiemesssystem,5055.063526,4966.940982,3468.480725,3705.682824,17196.16806
Dt8.16,F,"F -- Energieanlage, Antriebsanlage",FF,FF -- Energiespeicherung,FF05,FF05 -- Batteriefilter,4828.21647,5087.442273,2971.437584,3405.508842,16292.60517
Dt8.16,G,G -- Steuerungsanlage für Fahrbetrieb,GA,GA -- Steuerungsanlage für Fahrbetrieb,GA00,GA00 -- Steuerungsanlage für Fahrbetrieb (SW),5548.997789,4182.493799,4275.6317,2905.858723,16912.98201
Dt8.16,G,G -- Steuerungsanlage für Fahrbetrieb,GA,GA -- Steuerungsanlage für Fahrbetrieb,GA01,GA01 -- Leittechnik,4610.537992,5683.82127,3869.429575,2859.320891,17023.10973
Dt8.16,G,G -- Steuerungsanlage für Fahrbetrieb,GA,GA -- Steuerungsanlage für Fahrbetrieb,GA02,GA02 -- Ethernet Wagenbus,5062.568115,3947.894383,3915.616398,3388.992389,16315.07128
Dt8.16,G,G -- Steuerungsanlage für Fahrbetrieb,GA,GA -- Steuerungsanlage für Fahrbetrieb,GA03,GA03 -- Zentraleinheit,4557.743956,4103.497664,3893.499628,3467.753657,16022.49491
Dt8.16,G,G -- Steuerungsanlage für Fahrbetrieb,GB,GB -- Steuerung für Energiezuführung,GB01,GB01 -- Steuerung für Energiezuführung,4508.735746,4214.546742,3270.446688,3476.121982,15469.85116
Dt8.16,G,G -- Steuerungsanlage für Fahrbetrieb,GC,GC -- Steuerung für Fahren und Bremsen,GC01,GC01 -- Steuerung für Fahren und Bremsen,5558.771811,4236.228191,2747.491402,3954.051601,16496.543
Dt8.16,G,G -- Steuerungsanlage für Fahrbetrieb,GC,GC -- Steuerung für Fahren und Bremsen,GC02,GC02 -- Fahr-/Bremsschalter (FBS),3463.426086,5179.623845,3115.243278,3981.517632,15739.81084
Dt8.16,G,G -- Steuerungsanlage für Fahrbetrieb,GD,GD -- Steuerung für Energieerzeugung,GD01,GD01 -- Steuerung für Energieerzeugung,5585.771271,4446.93724,3044.078905,4214.104182,17290.8916
Dt8.16,G,G -- Steuerungsanlage für Fahrbetrieb,GE,GE -- Systemerfassung,GE01,GE01 -- Systemerfassung,5668.247721,4577.315222,3843.660821,2619.427123,16708.65089
Dt8.16,G,G -- Steuerungsanlage für Fahrbetrieb,GF,GF -- Steuerung für Energiespeicherung,GF01,GF01 -- Steuerung für Energiespeicherung,5206.032326,4014.778485,3686.779864,3656.367449,16563.95812
Dt8.16,H,H -- Hilfsbetriebsanlage,HA,HA -- Hilfsbetriebsanlage,HA01,HA01 -- Hilfsbetriebsanlage,4659.110072,4440.952306,3584.425537,3873.316023,16557.80394
Dt8.16,H,H -- Hilfsbetriebsanlage,HB,HB -- Umformereinrichtung,HB01,HB01 -- Bordnetzumrichter / Hilfsbetriebeumrichter,5546.688243,4077.278973,3104.601824,3575.693241,16304.26228
Dt8.16,H,H -- Hilfsbetriebsanlage,HC,HC -- Batterieeinrichtung,HC01,HC01 -- Batterieladegerät Bordnetz,4690.384005,5401.690214,2982.164239,3888.075148,16962.31361
Dt8.16,H,H -- Hilfsbetriebsanlage,HC,HC -- Batterieeinrichtung,HC02,HC02 -- Batterie Bordnetz (inkl. Kiste),5104.309136,4898.483993,3189.84503,4127.001152,17319.63931
Dt8.16,H,H -- Hilfsbetriebsanlage,HC,HC -- Batterieeinrichtung,HC03,"HC03 -- Batteriecontainer --> wird gelöscht, auf TB03 umcodieren",4005.648918,5297.461018,3266.428719,3447.437533,16016.97619
Dt8.16,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD01,HD01 -- Hilfsbetriebe Trenntrafos,3864.961518,4912.669413,3702.931075,3722.046636,16202.60864
Dt8.16,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD02,HD02 -- Steckdosen,3941.645554,4808.752752,2858.85115,3885.362686,15494.61214
Dt8.16,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD03,HD03 -- Transformator,3890.261495,5192.115446,2975.867972,4301.122622,16359.36753
Dt8.16,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD04,HD04 -- Trenntrafokonsole,4457.732074,4978.285054,3671.210955,3213.070368,16320.29845
Dt8.16,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE01,HE01 -- Stromrichter Wasserkühler (& Wasserpumpe),3632.961808,5317.784189,3192.361864,3485.501173,15628.60903
Dt8.16,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE02,HE02 -- Ölkühler (& Ölpumpe),4197.881642,5884.364328,3403.630521,3444.98545,16930.86194
Dt8.16,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE03,HE03 -- Fahrmotorlüfter,5948.068496,4338.245315,3520.02494,3334.328646,17140.6674
Dt8.16,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE04,HE04 -- Transformatorkühler,5100.696309,4997.729544,4332.915249,2925.118862,17356.45996
Dt8.16,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE05,HE05 -- Kühlleitung Antriebskühlung,4665.802944,4653.397612,3694.60123,3373.404307,16387.20609
Dt8.16,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE06,"HE06 -- Wellschlauch, Metallschlauch, Ringwellschlauch",3845.531467,5349.387606,3585.615688,3373.516358,16154.05112
Dt8.16,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE07,HE07 -- Wärmetauscher,4968.248988,3949.004494,3144.902591,3193.214775,15255.37085
Dt8.16,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE08,HE08 -- Kühlturm,5944.870385,3968.295043,3886.057323,2738.215056,16537.43781
Dt8.16,H,H -- Hilfsbetriebsanlage,HF,HF -- Notstromerzeugungseinrichtungen,HF01,HF01 -- Notstromerzeugungseinrichtungen,5270.178333,4080.634896,3789.92218,2724.26677,15865.00218
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JA,JA -- Überwachungs- und Sicherheitseinrichtungen,JA00,JA00 -- Überwachungs- und Sicherheitseinrichtungen (SW),5026.852641,5022.603899,3591.238514,3414.211315,17054.90637
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JA,JA -- Überwachungs- und Sicherheitseinrichtungen,JA01,JA01 -- Hardware für Diagnosesystem,4252.089867,4891.014205,3398.139938,3094.688176,15635.93219
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JA,JA -- Überwachungs- und Sicherheitseinrichtungen,JA02,JA02 -- Person Detection Assistant,4013.017244,5916.759663,3863.780787,2722.674638,16516.23233
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JB,JB -- Mess- und Schutzeinrichtungen,JB01,JB01 -- Mess- und Schutzeinrichtungen,6157.418181,4266.80873,4134.657511,3213.137878,17772.0223
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC01,JC01 -- Störstrommonitor,5616.255871,4597.958355,2825.723863,4150.833018,17190.77111
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC02,JC02 -- Messgeräte (Drehzahlgeber),4328.042286,4553.777894,2970.603776,3710.09033,15562.51429
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC03,JC03 -- Brandmeldeanlage / Rauchmeldeanlage,5213.227165,4681.877365,3986.782323,3363.736474,17245.62333
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC04,JC04 -- Redbox / Fahrtenschreiber,5066.569408,4611.536714,3487.387412,3523.964286,16689.45782
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC05,JC05 -- MMI,4137.927216,4500.191127,3319.970997,2906.438669,14864.52801
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC06,JC06 -- Zugsicherungseinrichtung PZB90,5164.801468,4299.973455,3033.737831,3586.136359,16084.64911
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC07,JC07 -- Diagnoserechner (VBOX oder Moxa) ,5544.290234,4340.29006,3574.293837,3239.227654,16698.10178
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JD,JD -- Sicherheitseinrichtungen,JD01,JD01 -- Sicherheitseinrichtungen CTSM (Fahrsperre),4323.684436,4771.700853,3613.400648,3846.545706,16555.33164
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JD,JD -- Sicherheitseinrichtungen,JD02,JD02 -- Vorrüstung CBTC,4239.203793,5633.798487,2940.11773,4205.470561,17018.59057
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JD,JD -- Sicherheitseinrichtungen,JD03,"JD03 -- Typhon, Signalhorn, Makrofon",6038.345002,4134.112554,3092.667855,3816.920453,17082.04586
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JD,JD -- Sicherheitseinrichtungen,JD04,JD04 -- Brandlöschanlage,5231.02393,3851.705106,2845.066266,4265.994471,16193.78977
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JE,JE -- Datenübertragungseinrichtungen,JE01,JE01 -- eBuLa / el. Buchfahrplan (Hardware),4823.475932,4743.095293,4005.839694,3486.664396,17059.07531
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JF,JF -- Kommunikationseinrichtungen,JF01,JF01 -- Zugbahnfunk/Betriebsfunk,4949.797056,4533.613088,2962.7056,3783.651826,16229.76757
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JG,JG -- zusätzliche Ausstattungen,JG01,"JG01 -- Scheibenwischer inkl. Motor, Wischerblätter und Steuerung",3973.657738,5258.114739,4055.58015,2856.313904,16143.66653
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JG,JG -- zusätzliche Ausstattungen,JG02,JG02 -- CCTV Videoüberwachungsanlage außen,4108.816048,6067.897054,3707.574068,2947.684606,16831.97178
Dt8.16,J,J -- Überwachungs und Sicherheitseinrichtungen,JG,JG -- zusätzliche Ausstattungen,JG03,JG03 -- CCTV Videoüberwachungsanlage innen,4883.78143,4521.571947,2906.594177,4169.196983,16481.14454
Dt8.16,K,K -- Beleuchtung,KA,KA -- Beleuchtung,KA01,KA01 -- Beleuchtung,4954.707965,4993.066109,2758.932931,3733.165613,16439.87262
Dt8.16,K,K -- Beleuchtung,KB,KB -- Außenbeleuchtungseinrichtungen,KB01,"KB01 -- Außenbeleuchtung (Scheinwerfer, Spitzenlicht, inkl. Steuerung)",5517.837675,4631.596061,3610.014799,3049.756891,16809.20543
Dt8.16,K,K -- Beleuchtung,KC,KC -- Innenbeleuchtungseinrichtungen,KC01,KC01 -- Innenbeleuchtungseinrichtungen,5269.482668,4755.686931,2972.281004,3899.416454,16896.86706
Dt8.16,K,K -- Beleuchtung,KC,KC -- Innenbeleuchtungseinrichtungen,KC02,KC02 -- Signalleuchte für Tür,5125.851412,4959.712717,3441.321745,3852.534562,17379.42044
Dt8.16,K,K -- Beleuchtung,KC,KC -- Innenbeleuchtungseinrichtungen,KC03,KC03 -- Innenbeleuchtung FGR,4824.7758,5401.072386,4191.326492,2826.271592,17243.44627
Dt8.16,K,K -- Beleuchtung,KC,KC -- Innenbeleuchtungseinrichtungen,KC04,KC04 -- Innenbeleuchtung FST,4153.000541,5311.210137,2905.893166,3461.736719,15831.84056
Dt8.16,L,L -- Klimatisierung,LA,LA -- Klimatisierung,LA01,LA01 -- Klimagerät / Heizungsgerät FGR (mit / ohne Propan),5373.719532,4778.471889,3135.329725,3345.487406,16633.00855
Dt8.16,L,L -- Klimatisierung,LA,LA -- Klimatisierung,LA02,LA02 -- Klimagerät / Heizungsgerät FST (mit / ohne Propan),5025.072029,4300.978193,4338.860216,3143.301363,16808.2118
Dt8.16,L,L -- Klimatisierung,LA,LA -- Klimatisierung,LA03,LA03 -- Fußbodenheizung FST ,4032.52611,5104.150923,3462.341919,3374.284532,15973.30349
Dt8.16,L,L -- Klimatisierung,LA,LA -- Klimatisierung,LA04,LA04 -- Fußbodenheizung FGR ,4754.703416,5050.052617,3188.75351,4225.844944,17219.35449
Dt8.16,L,L -- Klimatisierung,LB,"LB -- Ansaugung, Entlüftung",LB01,LB01 -- Klima Ansaugung,4485.695623,5610.213095,2900.162753,3420.456325,16416.5278
Dt8.16,L,L -- Klimatisierung,LB,"LB -- Ansaugung, Entlüftung",LB02,LB02 -- Klima Entlüftung,4808.760198,4567.160692,2945.397309,3834.810379,16156.12858
Dt8.16,L,L -- Klimatisierung,LB,"LB -- Ansaugung, Entlüftung",LB03,LB03 -- Luftkanalsystem FST (Stoffkanäle PKO),5052.966025,3603.585452,3591.295666,3828.289404,16076.13655
Dt8.16,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC01,LC01 -- Heizlüfter (Einstieg / FST / Sonstige),4933.863646,4166.416547,3839.094872,3152.069024,16091.44409
Dt8.16,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC02,LC02 -- Klimakanäle (FST),4785.466374,5183.646367,3527.846138,2841.119944,16338.07882
Dt8.16,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC03,LC03 -- Klimakanäle (FGR),4786.766919,3983.713621,3070.227274,4032.793604,15873.50142
Dt8.16,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC04,LC04 -- Luftbehandlungsgerät FGR incl. Sensoren,5133.893029,3484.84101,4196.550051,2829.869703,15645.15379
Dt8.16,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC05,LC05 -- Türpfostenheizgerät,3745.507583,5337.732446,3179.73641,3233.317024,15496.29346
Dt8.16,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC06,LC06 -- Seitenwandheizung,4102.082991,5475.108251,3883.969824,2609.347621,16070.50869
Dt8.16,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC07,LC07 -- Abdeckung Konvektionsheizung (FGR),5960.259651,4460.418337,3766.369514,3145.491101,17332.5386
Dt8.16,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC08,LC08 -- Konvektionsheizung FGR,4176.874562,6262.274516,3105.423011,4413.008745,17957.58083
Dt8.16,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC09,LC09 -- Fußpodest beheizt,5151.243924,4314.093747,3243.205152,3393.026494,16101.56932
Dt8.16,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC10,LC10 -- Ausblaskasten Untersitz,4305.664091,5515.09025,2775.856443,3672.432605,16269.04339
Dt8.16,L,L -- Klimatisierung,LD,LD -- Verteilung,LD01,LD01 -- Verteilung,4759.221039,4386.496728,3093.083729,3650.780607,15889.5821
Dt8.16,L,L -- Klimatisierung,LD,LD -- Verteilung,LD02,LD02 -- Luftkanalsystem Tür-/Portalsäulen (Stoffkanäle PKO),4515.604329,4914.668771,3665.739616,3876.380043,16972.39276
Dt8.16,L,L -- Klimatisierung,LD,LD -- Verteilung,LD03,LD03 -- Luftkanalsystem Decke (Stoffkanäle PKO) - sofern nicht in Innendecke,4848.416778,3805.031704,3549.183365,3380.08946,15582.72131
Dt8.16,L,L -- Klimatisierung,LD,LD -- Verteilung,LD04,LD04 -- Luftverteilerbox an Klimaanlage,4614.803811,4426.999466,3272.332729,3929.782978,16243.91898
Dt8.16,L,L -- Klimatisierung,LD,LD -- Verteilung,LD05,LD05 -- Luftkanäle für Stromrichter-/Trafokühlung,5404.923311,4591.537104,4038.966651,3244.271531,17279.6986
Dt8.16,L,L -- Klimatisierung,LE,LE -- Regelung,LE01,LE01 -- Regelung,4367.991456,6054.081303,3887.693466,3296.458439,17606.22466
Dt8.16,M,M -- Nebenbetriebsanlage,MA,MA -- Nebenbetriebsanlage,MA01,MA01 -- Nebenbetriebsanlage,5907.771983,3953.448935,3537.025272,3004.159047,16402.40524
Dt8.16,M,M -- Nebenbetriebsanlage,MB,MB -- Sanden,MB01,MB01 -- Sandungsanlage (inkl. Sandkasten),3731.503031,5409.385689,3958.377305,3144.198623,16243.46465
Dt8.16,M,M -- Nebenbetriebsanlage,MB,MB -- Sanden,MB02,MB02 -- Sandbehälter,4909.113766,4962.759441,3779.976242,2670.851466,16322.70091
Dt8.16,M,M -- Nebenbetriebsanlage,MB,MB -- Sanden,MB03,MB03 -- Sandmodul inkl. Auslegung,4915.772309,3963.764814,3319.599595,3480.967355,15680.10407
Dt8.16,M,M -- Nebenbetriebsanlage,MC,MC -- Schmiereinrichtung,MC01,MC01 -- Spurkranzschmieranlage,4183.927482,5857.457842,4375.311983,3099.188585,17515.88589
Dt8.16,M,M -- Nebenbetriebsanlage,MD,MD -- Weichensteuerung,MD01,MD01 -- Weichensteuerung,4699.844343,4509.114169,2856.063923,3889.560698,15954.58313
Dt8.16,M,M -- Nebenbetriebsanlage,ME,ME -- Fahrausweiseinrichtungen,ME01,ME01 -- Fahrscheineinrichtungen,5665.835002,4105.448433,3424.856628,3203.076727,16399.21679
Dt8.16,M,M -- Nebenbetriebsanlage,MF,MF -- Fahrgastzähleinrichtung,MF01,MF01 -- Automatische Fahrgastzähleinrichtung (AFZ),4597.117623,5078.0791,2751.891337,4025.584606,16452.67266
Dt8.16,N,"N -- Türen, Einstiege",,"NA -- Türen, Einstiege",NA01,"NA01 -- Türen, Einstiege",4433.140641,5293.995535,3221.674253,3092.935543,16041.74597
Dt8.16,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB01,NB01 -- Außentüren FGR,4116.417771,5391.120387,3148.650901,4142.434065,16798.62312
Dt8.16,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB02,NB02 -- Außentüren FST,5333.271177,3730.382908,4171.840183,3125.666231,16361.1605
Dt8.16,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB03,NB03 -- Lichtgitter,3525.178756,5234.038361,3222.794078,3070.816783,15052.82798
Dt8.16,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB04,NB04 -- Fronttür,4965.675807,4316.287306,3501.085678,3590.628058,16373.67685
Dt8.16,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC01,NC01 -- Innentüren,4606.343953,5601.596574,2689.657083,3535.768741,16433.36635
Dt8.16,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC02,NC02 -- Innentür Übergang,5815.132538,4249.852467,3756.020739,2861.337524,16682.34327
Dt8.16,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC03,NC03 -- Innentür Abteil (1. Klasse),4235.875026,5769.061767,3674.349578,2524.222241,16203.50861
Dt8.16,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC04,NC04 -- Innentür Evakuierung (Rauchschutz),5773.734718,4513.539611,3066.358418,3711.878228,17065.51097
Dt8.16,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC05,NC05 -- Innentür FST - FGR / Maschinenraum,5668.220334,4539.074937,3888.763719,2893.512995,16989.57198
Dt8.16,N,"N -- Türen, Einstiege",ND,"ND -- Einstiege, Aufstiege (nicht innen)",ND01,ND01 -- Schiebetritt,5980.254966,4268.388399,3641.162815,3877.74108,17767.54726
Dt8.16,N,"N -- Türen, Einstiege",ND,"ND -- Einstiege, Aufstiege (nicht innen)",ND02,ND02 -- Spaltüberbrückung,5663.932446,4246.299299,3374.530436,3171.279373,16456.04155
Dt8.16,N,"N -- Türen, Einstiege",ND,"ND -- Einstiege, Aufstiege (nicht innen)",ND03,"ND03 -- Trittleiste, Einstieg",4377.093366,5426.664353,3277.619315,3045.05309,16126.43013
Dt8.16,N,"N -- Türen, Einstiege",NE,NE -- Behinderteneinstiege,NE01,NE01 -- Faltrampe,5385.286725,3664.13911,3112.837077,3194.833415,15357.09633
Dt8.16,N,"N -- Türen, Einstiege",NE,NE -- Behinderteneinstiege,NE02,NE02 -- Hublift,5034.466029,4202.669496,3144.814517,3676.816221,16058.76626
Dt8.16,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA00,PA00 -- Informationseinrichtungen (SW),4298.481974,5763.126097,3394.125468,3667.70482,17123.43836
Dt8.16,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA01,"PA01 -- Antennen Funk (GSM, GPS)",4764.067597,4848.644222,3069.51311,3516.754696,16198.97962
Dt8.16,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA02,"PA02 -- FIS ELA Komponenten, außer GSM, Video, Sitzplatzreservierung, Anzeigen",3732.408628,5000.682206,4202.360773,2894.410442,15829.86205
